model,comparison,repeat_a,repeat_b,condition_a,condition_b,state_index,decision_date,regime,all_responses_valid_for_state,advice_disagreement,desired_disagreement,execution_disagreement,abstention_difference,exposure_difference,confidence_absolute_difference,reason_set_disagreement,citation_set_disagreement
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,218,2022-08-06,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,219,2022-08-07,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,220,2022-08-08,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,221,2022-08-09,bear,True,0,0,0,0,0.0,0.011404864475389465,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,222,2022-08-10,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,223,2022-08-11,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,224,2022-08-12,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,225,2022-08-13,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,226,2022-08-14,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,227,2022-08-15,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,228,2022-08-16,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,229,2022-08-17,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,230,2022-08-18,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,231,2022-08-19,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,232,2022-08-20,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,233,2022-08-21,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,234,2022-08-22,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,235,2022-08-23,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,236,2022-08-24,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,237,2022-08-25,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,238,2022-08-26,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,239,2022-08-27,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,240,2022-08-28,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,241,2022-08-29,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,242,2022-08-30,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,243,2022-08-31,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,244,2022-09-01,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,245,2022-09-02,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,246,2022-09-03,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,247,2022-09-04,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,248,2022-09-05,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,249,2022-09-06,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,250,2022-09-07,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,251,2022-09-08,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,252,2022-09-09,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,253,2022-09-10,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,254,2022-09-11,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,255,2022-09-12,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,256,2022-09-13,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,257,2022-09-14,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,258,2022-09-15,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,259,2022-09-16,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,260,2022-09-17,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,261,2022-09-18,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,262,2022-09-19,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,263,2022-09-20,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,264,2022-09-21,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,265,2022-09-22,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,266,2022-09-23,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,267,2022-09-24,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,268,2022-09-25,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,269,2022-09-26,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,270,2022-09-27,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,271,2022-09-28,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,272,2022-09-29,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,273,2022-09-30,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,274,2022-10-01,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,275,2022-10-02,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,276,2022-10-03,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,277,2022-10-04,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,278,2022-10-05,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,279,2022-10-06,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,280,2022-10-07,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,281,2022-10-08,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,282,2022-10-09,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,283,2022-10-10,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,284,2022-10-11,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,285,2022-10-12,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,286,2022-10-13,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,287,2022-10-14,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,288,2022-10-15,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,289,2022-10-16,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,290,2022-10-17,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,291,2022-10-18,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,292,2022-10-19,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,293,2022-10-20,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,294,2022-10-21,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,295,2022-10-22,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,296,2022-10-23,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,297,2022-10-24,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,298,2022-10-25,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,299,2022-10-26,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,300,2022-10-27,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,301,2022-10-28,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,302,2022-10-29,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,303,2022-10-30,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,304,2022-10-31,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,305,2022-11-01,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,306,2022-11-02,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,307,2022-11-03,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,308,2022-11-04,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,309,2022-11-05,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,310,2022-11-06,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,311,2022-11-07,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,312,2022-11-08,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,313,2022-11-09,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,314,2022-11-10,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,315,2022-11-11,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,316,2022-11-12,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,317,2022-11-13,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,318,2022-11-14,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,319,2022-11-15,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,320,2022-11-16,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,321,2022-11-17,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,322,2022-11-18,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,323,2022-11-19,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,324,2022-11-20,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,325,2022-11-21,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,326,2022-11-22,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,327,2022-11-23,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,328,2022-11-24,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,329,2022-11-25,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,330,2022-11-26,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,331,2022-11-27,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,332,2022-11-28,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,333,2022-11-29,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,334,2022-11-30,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,335,2022-12-01,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,336,2022-12-02,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,337,2022-12-03,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,338,2022-12-04,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,339,2022-12-05,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,340,2022-12-06,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,341,2022-12-07,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,342,2022-12-08,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,343,2022-12-09,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,344,2022-12-10,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,345,2022-12-11,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,346,2022-12-12,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,347,2022-12-13,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,348,2022-12-14,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,349,2022-12-15,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,350,2022-12-16,mix,True,0,0,0,0,0.0,0.2005855710041755,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,351,2022-12-17,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,352,2022-12-18,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,353,2022-12-19,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,354,2022-12-20,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,355,2022-12-21,bear,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,356,2022-12-22,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,357,2022-12-23,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,358,2022-12-24,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,359,2022-12-25,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,360,2022-12-26,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,361,2022-12-27,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,362,2022-12-28,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,363,2022-12-29,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,364,2022-12-30,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,365,2022-12-31,bear,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,366,2023-01-01,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,367,2023-01-02,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,368,2023-01-03,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,369,2023-01-04,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,370,2023-01-05,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,371,2023-01-06,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,372,2023-01-07,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,373,2023-01-08,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,374,2023-01-09,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,375,2023-01-10,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,376,2023-01-11,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,377,2023-01-12,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,378,2023-01-13,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,379,2023-01-14,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,380,2023-01-15,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,381,2023-01-16,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,382,2023-01-17,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,383,2023-01-18,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,384,2023-01-19,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,385,2023-01-20,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,386,2023-01-21,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,387,2023-01-22,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,388,2023-01-23,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,389,2023-01-24,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,390,2023-01-25,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,391,2023-01-26,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,392,2023-01-27,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,393,2023-01-28,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,394,2023-01-29,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,395,2023-01-30,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,396,2023-01-31,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,397,2023-02-01,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,398,2023-02-02,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,399,2023-02-03,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,400,2023-02-04,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,401,2023-02-05,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,402,2023-02-06,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,403,2023-02-07,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,404,2023-02-08,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,405,2023-02-09,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,406,2023-02-10,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,407,2023-02-11,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,408,2023-02-12,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,409,2023-02-13,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,410,2023-02-14,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,411,2023-02-15,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,412,2023-02-16,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,413,2023-02-17,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,414,2023-02-18,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,415,2023-02-19,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,416,2023-02-20,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,417,2023-02-21,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,418,2023-02-22,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,419,2023-02-23,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,420,2023-02-24,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,421,2023-02-25,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,422,2023-02-26,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,423,2023-02-27,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,424,2023-02-28,bull,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,425,2023-03-01,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,426,2023-03-02,bull,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,427,2023-03-03,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,428,2023-03-04,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,429,2023-03-05,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,430,2023-03-06,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,431,2023-03-07,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,432,2023-03-08,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,433,2023-03-09,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,434,2023-03-10,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,435,2023-03-11,mix,True,0,0,0,0,0.0,0.0,0,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,436,2023-03-12,mix,True,0,0,0,0,0.0,0.0,1,0
qwen3-coder:30b,within_exposed,1,2,exposed,exposed,437,2023-03-13,mix,True,0,0,0,0,0.0,0.0,0,0
